Unnamed: 0,RowID,Outcome,Intervention,Comparator,Answer,Reasoning,XML
334,3580134,Baseline-adjusted average 12-hour FEV1 at end of treatment,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,Significantly increased,"Although both budesonide/formoterol dosages demonstrated significant improvements in mean FEV1 at 12 hours and in baseline-adjusted average 12-hour FEV1 compared with formoterol on the day of randomization (p ≤ 0.029), only budesonide/formoterol 320/9 μg demonstrated this effect at the end of treatment (p ≤ 0.004) [table II]. Fig. 4",3580134
335,3580134,Mean FEV1 at 12 hours at end of treatment,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,Significantly increased,"Although both budesonide/formoterol dosages demonstrated significant improvements in mean FEV1 at 12 hours and in baseline-adjusted average 12-hour FEV1 compared with formoterol on the day of randomization (p ≤ 0.029), only budesonide/formoterol 320/9 μg demonstrated this effect at the end of treatment (p ≤ 0.004) [table II]. Fig. 4",3580134
336,3580134,Pre-dose inspiratory capacity,Budesonide/formoterol pMDI 160/9 μg,Formoterol DPI 9 μg,No significant difference,No significant differences in pre-dose IC were observed among the treatment groups,3580134
337,3580134,Pre-dose inspiratory capacity,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,No significant difference,No significant differences in pre-dose IC were observed among the treatment groups,3580134
338,3580134,Pre-dose inspiratory capacity,Budesonide/formoterol pMDI 160/9 μg,Placebo,No significant difference,No significant differences in pre-dose IC were observed among the treatment groups,3580134
339,3580134,Pre-dose inspiratory capacity,Budesonide/formoterol pMDI 320/9 μg,Placebo,No significant difference,No significant differences in pre-dose IC were observed among the treatment groups,3580134
340,3580134,1-hour post-dose inspiratory capacity mean improvements from baseline to the average over the randomized treatment period ,Budesonide/formoterol pMDI 160/9 μg,Formoterol DPI 9 μg,Significantly increased,Improvements from baseline to the average over the randomized treatment period in 1-hour post-dose IC were significantly greater with both budesonide/formoterol dosages compared with placebo (p < 0.001) and formoterol (p ≤ 0.018),3580134
341,3580134,1-hour post-dose inspiratory capacity mean improvements from baseline to the average over the randomized treatment period,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,Significantly increased,Time to first COPD exacerbation was significantly prolonged with both budesonide/formoterol dosages compared with placebo (p ≤ 0.004) and with budesonide/formoterol 320/9 μg compared with formoterol (p = 0.026) [figure 6].,3580134
342,3580134,1-hour post-dose inspiratory capacity mean improvements from baseline to the average over the randomized treatment period ,Budesonide/formoterol pMDI 160/9 μg,Placebo,Significantly increased,Improvements from baseline to the average over the randomized treatment period in 1-hour post-dose IC were significantly greater with both budesonide/formoterol dosages compared with placebo (p < 0.001) and formoterol (p ≤ 0.018),3580134
343,3580134,1-hour post-dose inspiratory capacity mean improvements from baseline to the average over the randomized treatment period ,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly increased,Improvements from baseline to the average over the randomized treatment period in 1-hour post-dose IC were significantly greater with both budesonide/formoterol dosages compared with placebo (p < 0.001) and formoterol (p ≤ 0.018),3580134
344,3580134,Time to first COPD exacerbation,Budesonide/formoterol pMDI 160/9 μg,Placebo,Significantly increased,Time to first COPD exacerbation was significantly prolonged with both budesonide/formoterol dosages compared with placebo (p ≤ 0.004) and with budesonide/formoterol 320/9 μg compared with formoterol (p = 0.026) [figure 6].,3580134
345,3580134,Time to first COPD exacerbation,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly increased,Time to first COPD exacerbation was significantly prolonged with both budesonide/formoterol dosages compared with placebo (p ≤ 0.004) and with budesonide/formoterol 320/9 μg compared with formoterol (p = 0.026) [figure 6].,3580134
346,3580134,Time to first COPD exacerbation,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,Significantly increased,Time to first COPD exacerbation was significantly prolonged with both budesonide/formoterol dosages compared with placebo (p ≤ 0.004) and with budesonide/formoterol 320/9 μg compared with formoterol (p = 0.026) [figure 6].,3580134
347,3580134,Amount of exacerbations per patient-treatment year,Budesonide/formoterol pMDI 160/9 μg,Placebo,Significantly decreased,"significant reductions in the overall number of exacerbations per patient-treatment year were observed with budesonide/formoterol 320/9 μg and 160/9 μg versus placebo (37% and 41%, respectively; p < 0.001) and formoterol (25% and 29%, respectively; p ≤ 0.004)",3580134
348,3580134,Amount of exacerbations per patient-treatment year,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly decreased,"significant reductions in the overall number of exacerbations per patient-treatment year were observed with budesonide/formoterol 320/9 μg and 160/9 μg versus placebo (37% and 41%, respectively; p < 0.001) and formoterol (25% and 29%, respectively; p ≤ 0.004)",3580134
349,3580134,Amount of exacerbations per patient-treatment year,Budesonide/formoterol pMDI 160/9 μg,Formoterol DPI 9 μg,Significantly decreased,"significant reductions in the overall number of exacerbations per patient-treatment year were observed with budesonide/formoterol 320/9 μg and 160/9 μg versus placebo (37% and 41%, respectively; p < 0.001) and formoterol (25% and 29%, respectively; p ≤ 0.004)",3580134
350,3580134,Amount of exacerbations per patient-treatment year,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,Significantly decreased,"significant reductions in the overall number of exacerbations per patient-treatment year were observed with budesonide/formoterol 320/9 μg and 160/9 μg versus placebo (37% and 41%, respectively; p < 0.001) and formoterol (25% and 29%, respectively; p ≤ 0.004)",3580134
351,3580134,Improvements in St. George's Respiratory Questionnaire overall score,Budesonide/formoterol pMDI 160/9 μg,Placebo,Significantly increased,Improvements in SGRQ total score were significantly greater for both budesonide/formoterol dosages compared with placebo (p ≤ 0.006) and for budesonide/formoterol 160/9 μg compared with formoterol (p = 0.006; table III).,3580134
352,3580134,Improvements in St. George's Respiratory Questionnaire overall score,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly increased,Improvements in SGRQ total score were significantly greater for both budesonide/formoterol dosages compared with placebo (p ≤ 0.006) and for budesonide/formoterol 160/9 μg compared with formoterol (p = 0.006; table III).,3580134
353,3580134,Improvements in St. George's Respiratory Questionnaire overall score,Budesonide/formoterol pMDI 160/9 μg,Formoterol DPI 9 μg,Significantly increased,Improvements in SGRQ total score were significantly greater for both budesonide/formoterol dosages compared with placebo (p ≤ 0.006) and for budesonide/formoterol 160/9 μg compared with formoterol (p = 0.006; table III).,3580134
354,3580134,Dyspnoea score improvement,Budesonide/formoterol pMDI 160/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
355,3580134,Breathlessness Cough and Sputum Scale improvement,Budesonide/formoterol pMDI 160/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
356,3580134,Cough score improvement,Budesonide/formoterol pMDI 160/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
357,3580134,Sputum score improvement,Budesonide/formoterol pMDI 160/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
358,3580134,Sleep score improvement,Budesonide/formoterol pMDI 160/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
359,3580134,Awakening-free nights percentage improvement,Budesonide/formoterol pMDI 160/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
360,3580134,Overall use of daily rescue medication improvement,Budesonide/formoterol pMDI 160/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
361,3580134,Dyspnoea score improvement,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
362,3580134,Breathlessness Cough and Sputum Scale improvement,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
363,3580134,Cough score improvement,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
364,3580134,Sputum score improvement,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
365,3580134,Sleep score improvement,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
366,3580134,Awakening-free nights percentage improvement,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
367,3580134,Overall use of daily rescue medication improvement,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ≤ 0.003].",3580134
368,3580134,Dyspnoea score improvement,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,Significantly increased,"Compared with formoterol, mean improvements were significantly greater with budesonide/formoterol 320/9 μg (p ≤ 0.038) for all COPD symptom variables except sputum score and percentage of awakening-free nights,",3580134
369,3580134,Breathlessness Cough and Sputum Scale improvement,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,Significantly increased,"Compared with formoterol, mean improvements were significantly greater with budesonide/formoterol 320/9 μg (p ≤ 0.038) for all COPD symptom variables except sputum score and percentage of awakening-free nights,",3580134
370,3580134,Cough score improvement,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,Significantly increased,"Compared with formoterol, mean improvements were significantly greater with budesonide/formoterol 320/9 μg (p ≤ 0.038) for all COPD symptom variables except sputum score and percentage of awakening-free nights",3580134
371,3580134,Sleep score improvement,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,Significantly increased,"Compared with formoterol, mean improvements were significantly greater with budesonide/formoterol 320/9 μg (p ≤ 0.038) for all COPD symptom variables except sputum score and percentage of awakening-free nights",3580134
372,3580134,Overall use of daily rescue medication  improvement,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,Significantly increased,"Compared with formoterol, mean improvements were significantly greater with budesonide/formoterol 320/9 μg (p ≤ 0.038) for all COPD symptom variables except sputum score and percentage of awakening-free nights",3580134
373,3580134,Cough score improvement,Budesonide/formoterol pMDI 160/9 μg,Formoterol DPI 9 μg,Significantly increased,"Compared with formoterol, mean improvements were significantly greater with budesonide/formoterol 320/9 μg (p ≤ 0.038) for all COPD symptom variables except sputum score and percentage of awakening-free nights, and with budesonide/formoterol 160/9 μg (p ≤ 0.047) for all COPD symptom variables except BCSS, dyspnoea and sputum score",3580134
374,3580134,Sleep score improvement,Budesonide/formoterol pMDI 160/9 μg,Formoterol DPI 9 μg,Significantly increased,"Compared with formoterol, mean improvements were significantly greater with budesonide/formoterol 320/9 μg (p ≤ 0.038) for all COPD symptom variables except sputum score and percentage of awakening-free nights, and with budesonide/formoterol 160/9 μg (p ≤ 0.047) for all COPD symptom variables except BCSS, dyspnoea and sputum score",3580134
375,3580134,Overall use of daily rescue medication  improvement,Budesonide/formoterol pMDI 160/9 μg,Formoterol DPI 9 μg,Significantly increased,"Compared with formoterol, mean improvements were significantly greater with budesonide/formoterol 320/9 μg (p ≤ 0.038) for all COPD symptom variables except sputum score and percentage of awakening-free nights, and with budesonide/formoterol 160/9 μg (p ≤ 0.047) for all COPD symptom variables except BCSS, dyspnoea and sputum score",3580134
376,3580134,Awakening-free nights percentage improvement,Budesonide/formoterol pMDI 160/9 μg,Formoterol DPI 9 μg,Significantly increased,"Compared with formoterol, mean improvements were significantly greater with budesonide/formoterol 320/9 μg (p ≤ 0.038) for all COPD symptom variables except sputum score and percentage of awakening-free nights, and with budesonide/formoterol 160/9 μg (p ≤ 0.047) for all COPD symptom variables except BCSS, dyspnoea and sputum score",3580134
377,3580134,24-hour urinary cortisol at 6 months,Budesonide/formoterol pMDI 320/9 μg,Placebo,Significantly decreased,The geometric mean values of 24-hour urinary cortisol at 6 months and end of treatment were lower in both budesonide/formoterol dosage groups compared with formoterol and placebo (see table SV in the supplementary material). Significant differences in 24-hour urinary cortisol were observed between the budesonide/formoterol 320/9 μg and placebo groups (p = 0.035) at month 6,3580134
378,3580134,24-hour urinary cortisol at end of treatment,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,Significantly decreased,The geometric mean values of 24-hour urinary cortisol at 6 months and end of treatment were lower in both budesonide/formoterol dosage groups compared with formoterol and placebo (see table SV in the supplementary material). Significant differences in 24-hour urinary cortisol were observed between the budesonide/formoterol 320/9 μg and placebo groups (p = 0.035) at month 6 and between the budesonide/formoterol 320/9 μg and formoterol groups (p = 0.044) at end of treatment.,3580134
379,3580134,Incidence of pneumonia,Budesonide/formoterol pMDI 320/9 μg,Formoterol DPI 9 μg,No significant difference,No differences in pneumonia incidence were observed among treatment groups in this study,3580134
380,3580134,Incidence of pneumonia,Budesonide/formoterol pMDI 160/9 μg,Formoterol DPI 9 μg,No significant difference,No differences in pneumonia incidence were observed among treatment groups in this study,3580134
381,3580134,Incidence of pneumonia,Budesonide/formoterol pMDI 320/9 μg,Placebo,No significant difference,No differences in pneumonia incidence were observed among treatment groups in this study,3580134
382,3580134,Incidence of pneumonia,Budesonide/formoterol pMDI 160/9 μg,Placebo,No significant difference,No differences in pneumonia incidence were observed among treatment groups in this study,3580134
383,2721929,Micturition frequency,Bladder training plus tolterodine (Co),Bladder training only (BT),Significantly decreased,The decrease in frequency was significantly greater in the Co group than in the BT group (p<0.05).,2721929
384,2721929,Urgency score improvement,Tolterodine only (To),Bladder training only (BT),Significantly increased,"Mean urgency score decreased by 44.8%, 62.2% and 60.2% in the BT, To, and Co groups, respectively, and the improvement was significantly greater in the To and Co groups than in the BT group (p<0.05 for each).",2721929
385,2721929,Urgency score improvement,Bladder training plus tolterodine (Co),Bladder training only (BT),Significantly increased,"Mean urgency score decreased by 44.8%, 62.2% and 60.2% in the BT, To, and Co groups, respectively, and the improvement was significantly greater in the To and Co groups than in the BT group (p<0.05 for each).",2721929
386,2721929,Micturition frequency,Bladder training plus tolterodine (Co),Tolterodine only (To),No significant difference,"When we compared these changes among the three groups, we found that patients in the Co group showed greater improvements in frequency and urgency scores than did patients in the BT group (p<0.05 each), and that urgency scores in the To and Co groups showed significantly greater improvement than in the BT group (p=0.017 and p=0.021, respectively). No difference was observed between the To and Co groups.",2721929
387,2721929,Urgency score improvement,Bladder training plus tolterodine (Co),Tolterodine only (To),No significant difference,"When we compared these changes among the three groups, we found that patients in the Co group showed greater improvements in frequency and urgency scores than did patients in the BT group (p<0.05 each), and that urgency scores in the To and Co groups showed significantly greater improvement than in the BT group (p=0.017 and p=0.021, respectively). No difference was observed between the To and Co groups.",2721929
388,2690844,Incisional hernia apparition at follow-up,Transverse incision,Midline incision,Significantly decreased,Two percent (1/60) of patients that had undergone the procedure through a transverse incision presented with an incisional hernia as opposed to 14% (9/63) of patients from the midline incision group (P = 0.017).,2690844
389,2690844,Smaller incision ,Transverse incision,Midline incision,Significantly increased,Transverse incisions were found to be significantly shorter than midline incisions and associated with more pleasing appearance.,2690844
390,2690844,Better cosmetic appearance of the incision as subjectively assessed by surgeons,Transverse incision,Midline incision,Significantly increased,"Both the surgeons and the patients found the scar resulting from the transverse incision to be more cosmetically pleasing (P < 0.0001 and P = 0.03, respectively, Table 5).",2690844
391,2690844,Pain on day one after surgery,Transverse incision,Midline incision,Significantly decreased,"Significantly more patients, having undergone a midline incision, reported pain on day one, two and three postoperatively (P < 0.0001, Table 3).",2690844
392,2690844,Pain on day two after surgery,Transverse incision,Midline incision,Significantly decreased,"Significantly more patients, having undergone a midline incision, reported pain on day one, two and three postoperatively (P < 0.0001, Table 3).",2690844
393,2690844,Pain on day three after surgery,Transverse incision,Midline incision,Significantly decreased,"Significantly more patients, having undergone a midline incision, reported pain on day one, two and three postoperatively (P < 0.0001, Table 3)",2690844
394,2690844,Analgesics use,Transverse incision,Midline incision,No significant difference,No significant difference in the use of analgesics was found between the groups (P = 0.69).,2690844
395,2690844,Average patient's weight,Transverse incision,Midline incision,No significant difference,no differences were found in the body mass and average length between the two groups,2690844
396,2690844,Average patient's lenght,Transverse incision,Midline incision,No significant difference,no differences were found in the body mass and average length between the two groups,2690844
397,2690844,Procedure performed directly by the staff surgeon,Transverse incision,Midline incision,No significant difference,Staff surgeons performed 17% (13/75 patients) of all procedures performed through a midline incision. The remainder of the procedures through a midline incision was carried out under staff surgeon supervision. Staff surgeons performed 14% of all procedures in the transverse incisions study group (10/74 patients) and supervised the remainder. No statistically significant difference was found between the two randomised groups (P = 0.65).,2690844
398,2690844,Surgery duration,Transverse incision,Midline incision,No significant difference,"The total duration of the procedures until extubation (in min) did not differ between the midline and transverse incisions (71.0 ± 30.5 and 67.0 ± 27.3, respectively, P = 0.34).",2690844
399,2690844,Skin-to-skin time,Transverse incision,Midline incision,No significant difference,"No significant difference was noted in the skin-to-skin time (in min) for the two different incisions (Table 2). Surgery utilising midline and transverse incision took 56.9 ± 29.3 and 53.2 ± 26.8 min, respectively (P = 0.35).",2690844
400,2690844,Complications after surgery,Transverse incision,Midline incision,No significant difference,Postoperative complications (Table 4) were seen in 16 out of 75 patients (21%) from the midline incision group and in 15% from the transverse incision group (11 patients) (P = 0.30).,2690844
401,2690844,Cardiac complications,Transverse incision,Midline incision,No significant difference,"Postoperative complications (Table 4) were seen in 16 out of 75 patients (21%) from the midline incision group and in 15% from the transverse incision group (11 patients) (P = 0.30). Briefly, one patient in each group developed cardiac complications; 8 and 6 patients developed urinary retention after the midline and transverse incisions, respectively (P = 0.59).",2690844
402,2690844,Urinary retention,Transverse incision,Midline incision,No significant difference,"Postoperative complications (Table 4) were seen in 16 out of 75 patients (21%) from the midline incision group and in 15% from the transverse incision group (11 patients) (P = 0.30). Briefly, one patient in each group developed cardiac complications; 8 and 6 patients developed urinary retention after the midline and transverse incisions, respectively (P = 0.59).",2690844
403,2690844,Infection of the surgical site,Transverse incision,Midline incision,No significant difference,"Surgical site infections were diagnosed in 7 and 3 patients, respectively (P = 0.33).",2690844
404,2690844,Hospital stay,Transverse incision,Midline incision,No significant difference,The duration of hospital admission did not differ between the two types of incision (P = 0.74),2690844
405,2690844,Scar length,Transverse incision,Midline incision,Significantly decreased,"The length of the incisions was 140 ± 24 mm and 164 ± 28 mm for the transverse and the midline incisions, respectively. The difference in scar length was found to be significant (P < 0.0001).",2690844
406,2690844,Scar width,Transverse incision,Midline incision,Significantly decreased,The mean width of the scar after the healing of the midline incisions was found to be 8.3 ± 1.4 mm. The mean width of the scar after the healing of the transverse incisions was measured to be 3.3 ± 1.2 mm. This observed difference is significant (P < 0.0001).,2690844
407,2690844,Better cosmetic appearance of the incision as subjectively assessed by patients,Transverse incision,Midline incision,Significantly increased,"Both the surgeons and the patients found the scar resulting from the transverse incision to be more cosmetically pleasing (P < 0.0001 and P = 0.03, respectively, Table 5).",2690844
408,2575601,Refractory intracranial pressure,Thiopental,Pentobarbital,Significantly decreased,Uncontrollable intracranial pressure occurred in 11 patients (50%) in the thiopental treatment group and in 18 patients (82%) in the pentobarbital group (P = 0.03).,2575601
409,2575601,Intracranial pressure control,Thiopental,Pentobarbital,Significantly increased,"thiopental was more effective than pentobarbital in terms of controlling intracranial pressure (odds ratio = 5.1, 95% confidence interval 1.2 to 21.9; P = 0.027).",2575601
410,2575601,Infection,Thiopental,Pentobarbital,No significant difference,There were no significant differences between the two groups with respect to the incidence of arterial hypotension or infection.,2575601
411,2575601,Hypotension,Thiopental,Pentobarbital,No significant difference,There were no significant differences between the two groups with respect to the incidence of arterial hypotension or infection.,2575601
412,2575601,Administration of hyperosmolar treatments,Thiopental,Pentobarbital,No significant difference,The number of hyperosmolar treatments administered (manitol and/or hypertonic saline) during the barbiturate coma was similar in both groups: 16.5 (8.0 to 24.2) in the thiopental group and 16.5 (3.0 to 21.5) in the pentobarbital group (P = 0.9).,2575601
413,2575601,Mean barbiturate coma length,Thiopental,Pentobarbital,No significant difference,The mean ± SD duration of the barbiturate coma was 156 ± 60 hours for thiopental and 108 ± 100 hours for pentobarbital (P = 0.06).,2575601
414,2575601,Intracranial pressure recurrence after treatment withdrawal,Thiopental,Pentobarbital,No significant difference,Seven (31.8%) patients presented an ICP rebound with thiopental and six (27.3%) with pentobarbital (P = 0.74) during treatment withdrawal.,2575601
415,2575601,Sepsis related Organ-Failure Assessment (SOFA) baseline scores,Thiopental,Pentobarbital,No significant difference,"There were no differences between groups with respect to the incidence of infections, Sepsis related Organ-Failure Assessment (SOFA) scores before initiation of treatment,",2575601
416,2575601,Sepsis related Organ-Failure Assessment (SOFA) maximum score during treatment,Thiopental,Pentobarbital,No significant difference,"There were no differences between groups with respect to the incidence of infections, Sepsis related Organ-Failure Assessment (SOFA) scores before initiation of treatment, or the maximum SOFA value [17] during the entire period of barbiturate coma.",2575601
417,1784771,Changes in Bishop score after 6 hours,Prostaglandin gel plus hygroscopic cervical dilators ,Prostaglandin gel,Significantly increased,"After six hours of ripening, the combined group achieved a greater change in Bishop score (3.6 vs. 2.1, P = 0.007)",1784771
418,1784771,Baseline demographic differences,Prostaglandin gel plus hygroscopic cervical dilators ,Prostaglandin gel,No significant difference,No demographic differences were noted between the groups.,1784771
419,1784771,Induction time,Prostaglandin gel plus hygroscopic cervical dilators ,Prostaglandin gel,No significant difference,"After six hours of ripening, the combined group achieved a greater change in Bishop score (3.6 vs. 2.1, P = 0.007) and tended to have a shorter induction time (21.7 vs. 26.4 hours, P = 0.085).",1784771
420,1784771,Infection,Prostaglandin gel plus hygroscopic cervical dilators ,Prostaglandin gel,Significantly increased,"The combined therapy group had a higher infection rate than the prostaglandin-only group (59% vs. 12%, P = 0.003).",1784771
421,1187893,Knee injury and Osteoarthritis Outcome Score,Exercise,No exercise,No significant difference,"No significant differences in the KOOS subscales assessing pain, other symptoms, or function in daily life or in sport and recreation were seen at any time point between exercisers and controls.",1187893
422,1187893,Knee injury and Osteoarthritis Outcome Score quality of life subscale at 6 weeks,Exercise,No exercise,No significant difference,"In the exercise group, an improvement was seen at 6 weeks in the KOOS subscale quality of life compared to the control group (mean change 4.0 vs. -0.7, p = 0.05).",1187893
423,1187893,Knee injury and Osteoarthritis Outcome Score quality of life subscale at 6 months,Exercise,No exercise,Significantly increased,"In the exercise group, an improvement was seen at 6 weeks in the KOOS subscale quality of life compared to the control group (mean change 4.0 vs. -0.7, p = 0.05). The difference between groups was still persistent at 6 months (p = 0.02).",1187893
424,1187893,Baseline characteristics,Exercise,No exercise,No significant difference,There were no clinically significant differences in baseline characteristics between the groups.,1187893
425,1187893,SF-36 Mental Component Summary scale at 6 weeks,Exercise,No exercise,Significantly increased,"A significant improvement was found in the exercise group compared to the control group at six weeks with regard to the SF-36 Mental Component Summary scale (MCS) (2.1 vs -1.6, p = 0.04",1187893
426,1187893,SF-36 Mental Component Summary scale at 6 months,Exercise,No exercise,No significant difference,"A significant improvement was found in the exercise group compared to the control group at six weeks with regard to the SF-36 Mental Component Summary scale (MCS) (2.1 vs -1.6, p = 0.04). At six months follow-up this difference was no longer persistent",1187893
427,1187893,Functional performance improvement,Exercise,No exercise,No significant difference,Improvements in functional performance of 0–20 % were seen in both groups at six weeks and six months. There was no difference in improvement between exercisers and controls (p = 0.08–0.9),1187893
428,3187863,Perineal outcome: the number of episiotomies or the incidence of sphincter injuries,Special unit,Normal unit & Special unit,No significant difference,"There was no significant difference between the three groups concerning the number of episiotomies or the incidence of sphincter injuries (Table 2). An episiotomy was performed on 22.7, 26.7 and 29.0% of the women in the MU, NU and SU, respectively (Table 3). A sphincter injury occurred in 1.3, 2.3 and 1.9% of the vaginal deliveries at the MU, NU and SU, respectively (Table 3).",3187863
429,3187863,Labour dystocia,Midwife-led unit,Normal unit & Special unit,Significantly decreased,"MU dystocia was recorded in 29.1% of the cases, which is a significantly lower rate than 36.9% in the NU (RR 0.79, 95% CI 0.65–0.96) and 40.4% in the SU (RR 0.72, 95% CI 0.59–0.89) (Table 2).",3187863
430,3187863,Oxytocin infusion for augmentation of labour,Midwife-led unit,Normal unit & Special unit,Significantly decreased,"Of all women allocated to the MU, 26.2% were given oxytocin infusion for augmentation of labour, which was significantly lower than 36.7% in the NU (RR 0.73, 95% CI 0.59–0.89) and 38.0% in the SU (RR 0.69, 95% CI 0.56–0.86) (Table 2).",3187863
431,3187863,Pain relief: Epidural anesthesia,Midwife-led unit,Normal unit & Special unit,Significantly decreased,"Of all women randomised to the MU, 15.8% had an epidural, which is a significantly lower rate than 23.3% in the NU (RR 1.47, 95% CI 1.11–1.96) and 24.8% in the SU (RR 1.57, 95% CI 1.16–2.13).",3187863
432,3187863,Pain relief: Acupuncture,Midwife-led unit,Normal unit & Special unit,Significantly increased,"The women randomised to the MU had acupuncture in 55.1% of the cases, a significantly higher rate compared with those randomised to the NU (37.9%; RR 1.45, 95% CI 1.25–1.69) and SU (37.9%; RR 1.45, 95% CI 1.22–1.73) (Table 2).",3187863
433,3187863,Postpartum haemorrhage,Midwife-led unit,Normal unit & Special unit,No significant difference,"There was no statistically significant difference in the rate of postpartum haemorrhage between the three units (Table 2). The vast majority of all participants had normal postpartum haemorrhage of 500 ml or less (MU 90.3%, NU 88.7% and SU 84.0%; Table 3).",3187863
